10405072	Massive Light damage to a foe. / All allies gain Light ATK Up .	\N	\N
10405073	Massive Dark damage to a foe. / All allies gain Dark ATK Up .	\N	\N
10405074	Massive Fire damage to a foe. / All allies gain 30% Fire ATK Up and 30% DA Up .	\N	\N
10405075	Massive Water damage to a foe. / All allies gain 30% Water ATK Up and 30% DA Up .	\N	\N
10405076	Massive Earth damage to a foe. / All allies gain 30% Earth ATK Up and 30% DA Up .	\N	\N
10405077	Massive Wind damage to a foe. / All allies gain 30% Wind ATK Up and 30% DA Up .	\N	\N
10405078	Massive Light damage to a foe. / All allies gain 30% Light ATK Up and 30% DA Up .	\N	\N
10405079	Massive Dark damage to a foe. / All allies gain 30% Dark ATK Up and 30% DA Up .	\N	\N
10405080	Massive Fire damage to a foe. Raise Bounty by 3 on all foes.	\N	\N
10405081	Massive Water damage to a foe. Raise Bounty by 3 on all foes.	\N	\N
10405082	Massive Earth damage to a foe. Raise Bounty by 3 on all foes.	\N	\N
10405083	Massive Wind damage to a foe. Raise Bounty by 3 on all foes.	\N	\N
10405084	Massive Light damage to a foe. Raise Bounty by 3 on all foes.	\N	\N
10405085	Massive Dark damage to a foe. Raise Bounty by 3 on all foes.	\N	\N
10405087	Massive Light damage to a foe. Inflict Bounty .	All allies gain Light ATK Up	\N
10405088	Massive Light DMG to a foe. Inflict 10% ATK Down (Stackable / Max: 30%), 10% DEF Down (Stackable / Max: 30%), or 10% Debuff Res. Down (Stackable / Max: 30%) at random.	Now inflicts all 3 debuffs at once.	\N
10405089	Massive Dark damage to a foe. Inflict Blinded and 10% Debuff Res. Down .	\N	\N
10405090	Massive Wind damage to a foe. Inflict ATK Down and DEF Down .	\N	\N
10405091	Massive Water damage to a foe. Deal bonus Water damage (Damage cap: ~300,000).	\N	\N
10405092	Massive Light damage to a foe. Inflict ATK Down .	\N	\N
10405093	Massive Wind damage to a foe. Inflict 20% ATK Down .	\N	\N
10405094	Massive water DMG to a foe / Boost to MC's multiattack rate based on number of foe's debuffs	\N	\N
10405095	Massive Dark damage to a foe. Boost to double attack rate.	\N	\N
10405096	Massive Dark damage to a foe. Inflict Delay .	Gain Drain .	\N
10405097	Massive Fire damage to a foe. 20% bonus damage to Poisoned foes. Inflicts a random debuff. (Poisoned , Blinded , Sleep , or Paralyzed .)	\N	\N
10405098	Massive Water damage to a foe. 20% bonus damage to Poisoned foes. Inflicts a random debuff. (Poisoned , Blinded , Sleep , or Paralyzed .)	\N	\N
10405099	Massive Earth damage to a foe. 20% bonus damage to Poisoned foes. Inflicts a random debuff. (Poisoned , Blinded , Sleep , or Paralyzed .)	\N	\N
10405100	Massive Wind damage to a foe. 20% bonus damage to Poisoned foes. Inflicts a random debuff. (Poisoned , Blinded , Sleep , or Paralyzed .)	\N	\N
10405101	Massive Light damage to a foe. 20% bonus damage to Poisoned foes. Inflicts a random debuff. (Poisoned , Blinded , Sleep , or Paralyzed .)	\N	\N
10405102	Massive Dark damage to a foe. 20% bonus damage to Poisoned foes. Inflicts a random debuff. (Poisoned , Blinded , Sleep , or Paralyzed .)	\N	\N
10405103	Massive Dark damage to a foe. Gain DA Up and TA Up .	Buffs increased to 35% DA Up and 35% TA Up .	\N
10405104	Massive Light damage to a foe. Gain Jammed .	\N	\N
10405105	Massive fire DMG to a foe / Random debuff to all foes (10% Fire DEF Down , Burned (5000), or both)	All allies also gain Fire ATK Up	\N
10405106	Massive Fire damage to a foe. Gain Charge Bar +30% . Reload bullets.	\N	\N
10405107	Massive Water damage to a foe. Gain Charge Bar +30% . Reload bullets.	\N	\N
10405108	Massive Earth damage to a foe. Gain Charge Bar +30% . Reload bullets.	\N	\N
10405109	Massive Wind damage to a foe. Gain Charge Bar +30% . Reload bullets.	\N	\N
10405110	Massive Light damage to a foe. Gain Charge Bar +30% . Reload bullets.	\N	\N
10405111	Massive Dark damage to a foe. Gain Charge Bar +30% . Reload bullets.	\N	\N
10405112	Massive Water damage to a foe. All allies gain 25% Dodge Rate Up .	All allies also gain Bonus Effect on Dodge . (200% Water damage to a foe upon dodging [Damage cap: ~400,000].)	\N
10405113	Massive Wind damage to a foe. Gain DA Up and TA Up .	Gain 15% Bonus Wind DMG .	\N
10405114	Massive Fire damage to a foe. / Gain 30% C.B. DMG Up and 10% C.B. DMG Cap Up .	Buffs increased to 50% C.B. DMG Up and 20% C.B. DMG Cap Up .	\N
10405115	Massive Light damage to a foe. All allies gain Mirror Image (1 time) .	\N	\N
10405116	Massive Light damage to a foe. All allies gain Mirror Image . Gain Solar Flare .	\N	\N
10405117	Massive Wind damage to a foe. All allies gain Dodge Rate Up .	\N	\N
10405118	Massive Light damage to a foe. Gain ATK Up .	\N	\N
10405119	Massive Dark damage to a foe. Gain C.B. DMG Up and C.B. DMG Cap Up .	\N	\N
10405120	Massive Dark damage to a foe. Inflict 25% DEF Down .	\N	\N
10405121	Massive Light damage to a foe. Boost to all allies' skill DMG and skill DMG cap.	\N	\N
10405122	Massive Water damage to a foe. Gain Bonus Water DMG . (Ends upon taking damage.)	\N	\N
10405123	Massive Dark damage to a foe. Inflict 10% ATK Down (Stackable / Max: 30%) and 10% DEF Down (Stackable / Max: 30%) .	\N	All allies gain 30% DMG Cut .
10405124	Massive Light damage to a foe. Boost to all allies' C.A. DMG while in effect.	\N	\N
10405125	Massive Water damage to a foe. Inflict 20% Water DEF Down .	Also inflict 10% Debuff Res. Down .	\N
10405126	Massive Fire damage to a foe. All allies gain 30% Dodge Rate Up .	\N	\N
10405127	Massive Water damage to a foe. All allies gain 30% Dodge Rate Up .	\N	\N
10405128	Massive Earth damage to a foe. All allies gain 30% Dodge Rate Up .	\N	\N
10405129	Massive Wind damage to a foe. All allies gain 30% Dodge Rate Up .	\N	\N
10405130	Massive Light damage to a foe. All allies gain 30% Dodge Rate Up .	\N	\N
10405131	Massive Dark damage to a foe. All allies gain 30% Dodge Rate Up .	\N	\N
10405132	Massive Fire damage to a foe. Random buff to all allies.	All allies also gain 30% C.A. DMG Up and 10% C.A. DMG Cap Up for 0.5 turns.	\N
10405133	Massive Fire damage to a foe.	\N	\N
10405134	400% Earth damage to a foe. Gain Charge Bar +30% .	Damage increased to 450%.	\N
10405135	Massive Wind damage to a foe. All allies gain Refresh (Healing cap: 600).	Effect increased to Refresh (Healing cap: 800).	\N
10405136	Massive Earth damage to a foe. Gain Mirror Image (2 times) .	Also gain Charged +20% .	\N
10405137	Massive Light damage to a foe. All allies under Divinity gain 90% Dark Cut until end of turn.	Allies under Divinity also gain Supplemental DMG .	\N
10405138	550% Fire damage to a foe. 200% Bonus Fire damage (Damage cap: ~135,000 per hit). (Boost to number of hits based on number of Machine Cell [Max: 6].)	\N	\N
10405139	550% Water damage to a foe. 200% Bonus Water damage (Damage cap: ~135,000 per hit). (Boost to number of hits based on number of Machine Cell [Max: 6].)	\N	\N
10405140	550% Earth damage to a foe. 200% Bonus Earth damage (Damage cap: ~135,000 per hit). (Boost to number of hits based on number of Machine Cell [Max: 6].)	\N	\N
10405141	550% Wind damage to a foe. 200% Bonus Wind damage (Damage cap: ~135,000 per hit). (Boost to number of hits based on number of Machine Cell [Max: 6].)	\N	\N
10405142	550% Light damage to a foe. 200% Bonus Light damage (Damage cap: ~135,000 per hit). (Boost to number of hits based on number of Machine Cell [Max: 6].)	\N	\N
10405143	550% Dark damage to a foe. 200% Bonus Dark damage (Damage cap: ~135,000 per hit). (Boost to number of hits based on number of Machine Cell [Max: 6].)	\N	\N
10405144	Massive Water damage to a foe. Inflict ATK Down and DEF Down .	Also inflict Water DEF Down .	\N
10405145	Massive Dark damage to a foe. Gain Guaranteed TA .	Also gain 50% Bonus Dark DMG .	\N
10405146	Massive Earth damage to a foe. Inflict Earth DEF Down .	Also inflict Debuff Res. Down .	\N
10405147	Massive Fire damage to a foe. Inflict Burned (5000) .	\N	\N
10405148	Massive Earth damage to a foe. Gain DA Up and TA Up based on number of foe's debuffs.	\N	\N
10405149	Massive Fire damage to a foe. All allies gain 30% / 30% Critical Hit Rate Up .	\N	\N
10405150	Massive Earth damage to a foe. Boost to all allies' critical hit rate.	\N	\N
10405151	Massive Light damage to a foe. Restore 10% all allies' HP (Healing cap:1500).	\N	\N
10406000	Massive Light damage to a foe. Inflict Delay .	\N	\N
10406002	Massive Fire damage to a foe. Gain ATK Up .	\N	\N
10406004	Massive Water damage to a foe. / Inflict 11% DEF Down .	\N	\N
10406005	Massive Wind damage to a foe. Inflict 10% ATK Down .	Increased to 15% ATK Down .	\N
10406006	Massive Dark damage to a foe. Gain TA Up .	All allies gain ATK Up .	\N
10406007	Massive Fire damage to a foe. Inflict 10% DEF Down .	Increased to 15% DEF Down .	\N
10406008	Massive Light damage to a foe. Gain Charge Bar +20% .	\N	\N
10406009	Massive light DMG to a foe / Boost to skill DMG	\N	\N
10406010	Massive Light damage to a foe. All allies gain Dodge-and-Counter (3 times) .	\N	\N
10406011	Massive Fire damage to a foe. All allies gain Dodge-and-Counter (3 times) .	\N	\N
10406012	Massive Water damage to a foe. All allies gain Dodge-and-Counter (3 times) .	\N	\N
10406013	Massive Wind damage to a foe. All allies gain Dodge-and-Counter (3 times) .	\N	\N
10406014	Massive Earth damage to a foe. All allies gain Dodge-and-Counter (3 times) .	\N	\N
10406015	Massive Light damage to a foe. All allies gain Dodge-and-Counter (3 times) .	\N	\N
10406016	Massive Dark damage to a foe. All allies gain Dodge-and-Counter (3 times) .	\N	\N
10406017	Massive Fire damage to a foe. Gain Charge Bar +20% .	\N	\N
10406018	Massive Fire damage to a foe. All allies gain Dodge-and-Counter (3 times) .	\N	\N
10406019	Massive Water damage to a foe. All allies gain Dodge-and-Counter (3 times) .	\N	\N
10406020	Massive Wind damage to a foe. All allies gain Dodge-and-Counter (3 times) .	\N	\N
10406021	Massive Earth damage to a foe. All allies gain Dodge-and-Counter (3 times) .	\N	\N
10406022	Massive Light damage to a foe. All allies gain Dodge-and-Counter (3 times) .	\N	\N
10406023	Massive Dark damage to a foe. All allies gain Dodge-and-Counter (3 times) .	\N	\N
10406024	Massive Dark damage to a foe. Gain DA Up .	\N	\N
10406025	Massive Water damage to a foe. Gain 10% Charge Bar Gain Up .	All allies gain 30% Water ATK Up .	\N
10406026	Massive Wind damage to a foe. Restore HP.	\N	\N
10406027	Massive Light damage to a foe. Slight chance to inflict Blinded .	\N	\N
10406028	Massive Light damage to a foe. Gain Skill DMG Up .	\N	\N
10406029	Massive Fire damage to a foe. Gain Mirror Image .	Also gain 30% Critical Hit Rate Up .	\N
10406030	Massive Earth damage to a foe. Gain Mirror Image (1 time) .	Increased to Mirror Image (2 times) .	\N
10406031	Massive water DMG to a foe / Random speed boost to charge bar	\N	\N
10406032	Massive Fire damage to a foe. Gain Charge Bar +20% .	\N	\N
10406033	Massive Fire damage to a foe. Gain Charge Bar +20% and Dodge-and-Counter (3 times) .	\N	\N
10406034	Massive Water damage to a foe. Gain Charge Bar +20% and Dodge-and-Counter (3 times) .	\N	\N
10406035	Massive Earth damage to a foe. Gain Charge Bar +20% and Dodge-and-Counter (3 times) .	\N	\N
10406036	Massive Wind damage to a foe. Gain Charge Bar +20% and Dodge-and-Counter (3 times) .	\N	\N
10406037	Massive Light damage to a foe. Gain Charge Bar +20% and Dodge-and-Counter (3 times) .	\N	\N
10406038	Massive Dark damage to a foe. Gain Charge Bar +20% and Dodge-and-Counter (3 times) .	\N	\N
10406039	Massive Dark damage to a foe. Inflict DEF Down .	\N	\N
10406040	Massive Water damage to a foe. Gain Mirror Image .	\N	\N
10406041	Massive Water damage to a foe. Gain Mirror Image .	\N	\N
10406042	Massive Fire damage to a foe. Gain Supplemental DMG .	Supplemental DMG cap raised to 40,000. 	\N
10406043	Massive Dark damage to a foe. Slight chance to remove buff effect.	\N	\N
10406044	Massive Dark damage to a foe. Gain DA Up .	\N	\N
10406045	Massive Water damage to a foe. Gain Supplemental DMG .	Supplemental DMG cap raised to 40,000. 	\N
10406046	Massive Earth damage to a foe. Gain Supplemental DMG .	Supplemental DMG cap raised to 40,000. 	\N
10406047	Massive Wind damage to a foe. Gain Supplemental DMG .	Supplemental DMG cap raised to 40,000. 	\N
10406048	Massive Light damage to a foe. Gain Supplemental DMG .	Supplemental DMG cap raised to 40,000. 	\N
10406049	Massive Dark damage to a foe. Gain Supplemental DMG .	Supplemental DMG cap raised to 40,000. 	\N
10406055	Massive earth DMG to a foe / Poison	\N	\N
10406056	Massive Fire damage to a foe. Gain ATK Up (Stackable) .	\N	\N
10406057	Massive Earth damage to a foe. Gain Critical Hit Rate Up .	Also gain Keen . ('When below 25% HP:' Critical Hit Rate Up and Keen affect all allies.)	\N
10406058	Massive Water damage to a foe. Gain 30% Bonus Water DMG .	\N	\N
10406059	Massive Dark damage to a foe. Gain Drain .	\N	\N
10406060	Massive Water damage to a foe. Gain ??% TA Up .	20% TA Up now affects all allies.	\N
10406061	Massive Fire damage to a foe. Gain DA Up .	\N	\N
10406062	Massive Fire damage to a foe. Gain 20% Bonus Fire DMG .	\N	\N
10406064	Massive Earth damage to a foe. All allies gain 10% Earth ATK Up .	\N	\N
10406065	Massive Light damage to a foe.	\N	\N
10406066	Massive Light damage to a foe.	\N	\N
10406067	Massive water DMG to a foe / Hit to water DEF	\N	\N
10406068	Massive Earth damage to a foe. Gain Mirror Image (1 time) .	Buff increased to Mirror Image (2 times) .	\N
10406069	Massive Earth damage to a foe. Gain Mirror Image (1 time) .	Buff increased to Mirror Image (2 times) .	\N
10406070	Massive Earth damage to a foe. Gain Mirror Image (1 time) .	Buff increased to Mirror Image (2 times) .	\N
10406071	Massive Light damage to a foe. Inflict 15% Light DEF Down .	\N	\N
10406072	Massive Wind damage to a foe. All allies gain Wind ATK Up .	All allies also gain Earth DMG Lowered .	\N
10406073	Massive wind DMG to a foe / Randomly boost charge bar speed	\N	\N
10406074	Massive Earth damage to a foe. / Lessen all allies' Wind DMG.	\N	\N
10406075	Massive Fire damage to a foe. / All allies gain Fire ATK Up .	\N	\N
10406076	Massive Water damage to a foe. / All allies gain Water ATK Up .	\N	\N
10406077	Massive Earth damage to a foe. / All allies gain Earth ATK Up .	\N	\N
10406078	Massive Wind damage to a foe. / All allies gain Wind ATK Up .	\N	\N
10406079	Massive Light damage to a foe. / All allies gain Light ATK Up .	\N	\N
10406080	Massive Dark damage to a foe. / All allies gain Dark ATK Up .	\N	\N
10406081	Massive Fire damage to a foe. / All allies gain 30% Fire ATK Up and 30% DA Up .	\N	\N
10406082	Massive Water damage to a foe. / All allies gain 30% Water ATK Up and 30% DA Up .	\N	\N
10406083	Massive Earth damage to a foe. / All allies gain 30% Earth ATK Up and 30% DA Up .	\N	\N
10406084	Massive Wind damage to a foe. / All allies gain 30% Wind ATK Up and 30% DA Up .	\N	\N
10406085	Massive Light damage to a foe. / All allies gain 30% Light ATK Up and 30% DA Up .	\N	\N
10406086	Massive Dark damage to a foe. / All allies gain 30% Dark ATK Up and 30% DA Up .	\N	\N
10406087	Massive Fire damage to a foe. Gain 20% Repel (3 times) .	\N	\N
10406088	Small Water damage to a foe. All allies gain Water ATK Up and Revitalize .	\N	\N
10406089	Massive fire DMG to a foe / Hit to fire DEF	\N	\N
10406090	Massive light DMG to a foe / Restore all allies' HP	\N	\N
10406091	Massive Fire damage to a foe. Gain Tank-and-Counter (3 times) and ??% DEF Up .	\N	\N
10406092	Massive Water damage to a foe. Gain Tank-and-Counter (3 times) and ??% DEF Up .	\N	\N
10406093	Massive Earth damage to a foe. Gain Tank-and-Counter (3 times) and ??% DEF Up .	\N	\N
10406094	Massive Wind damage to a foe. Gain Tank-and-Counter (3 times) and ??% DEF Up .	\N	\N
10406095	Massive Light damage to a foe. Gain Tank-and-Counter (3 times) and ??% DEF Up .	\N	\N
10406096	Massive Dark damage to a foe. Gain Tank-and-Counter (3 times) and ??% DEF Up .	\N	\N
10406097	Massive Water damage to a foe. Inflict Petrified for 1.5 to 3 turns.	\N	\N
10406098	Massive Fire damage to a foe. Inflict DA Down and TA Down . All allies gain 15% TA Up .	\N	\N
10406099	Massive Light damage to a foe. All allies gain 30% DMG Cut and 20% Light ATK Up .	\N	\N
10406100	Massive Earth damage to a foe. Deal bonus Earth damage (Damage cap: ~300,000).	\N	\N
10406101	Massive Light damage to a foe. Gain Charge Bar +20% .	\N	\N
10406105	Massive Dark damage to a foe. Inflict 10% Light ATK Down .	\N	\N
10406106	Massive Earth damage to a foe. Restore 5% HP.	Gain 10% DEF Up (Stackable / Max: 50%) . Heal increased to 10% HP (Healing Cap: 1500).	\N
10406107	Massive Dark damage to a foe. Inflict Blinded .	Also inflict Accuracy Lowered .	\N
10406108	Massive Light damage to a foe. Gain 30% DA Up .	Gain Strength .	\N
10406109	Massive Earth damage to a foe. / Inflict Sleep .	\N	\N
10406110	Massive Wind damage to a foe. All allies gain 20% Charge Bar Gain Up .	\N	\N
10406111	Massive wind dmg to a foe All allies gain 20% Charge Bar Gain Up . 1-turn cut to MC's skill cooldown.	\N	\N
10406112	Massive Earth damage to a foe. All allies gain 30% / 30% Critical Hit Rate Up .	\N	\N
10406113	Massive Earth damage to a foe. All allies gain 20% Earth ATK Up and 20% Water DMG Lowered .	\N	\N
10406114	Massive Earth damage to a foe. / Gain Jammed .	\N	\N
10406115	Massive Earth damage to a foe. Tank-and-Counter effect to MC until end of turn (2 times) Boost to DEF and hostility	\N	\N
10406116	Massive Earth damage to a foe. Gain Mirror Image (2 times) .	\N	\N
10406117	Massive Light damage to a foe. / All allies gain 15% DMG Cut .	Increased to 20% DMG Cut .	\N
10406118	Massive Earth damage to a foe. Remove 1 buff.	All allies gain 20% Water Cut .	\N
10406119	Massive Wind damage to a foe. Gain Hype .	Also gain 10% Uplifted .	\N
10406121	Massive Wind damage to a foe. Gain Tank-and-Counter (3 times) and Hostility Up .	\N	\N
10406122	Massive Dark damage to a foe. Gain Supplemental DMG and 15% TA Up .	Supplemental DMG and 15% TA Up now affects all allies.	\N
10406123	Massive Light damage to a foe. Gain ATK Up .	\N	\N
10406124	Massive Fire damage to a foe. All allies gain 25% Fire ATK Up .	All allies also gain Shield (1000) .	\N
10406125	Massive Dark damage to a foe. All Dark allies gain Tank-and-Counter (3 times) .	All Dark allies also gain 100% / 15% Armored .	\N
10406126	Massive Dark damage to a foe. Gain Mirror Image (2 times) .	\N	\N
10406127	Massive Fire damage to a foe. Inflict 10% Fire DEF Down (Stackable / Max: 30%) .	Also gain Keen .	\N
10406128	Massive Dark damage to a foe. Bonus Dark DMG effect to MC. (Bonus Dark DMG effect ends upon taking DMG.)	\N	\N
10406129	Massive Dark damage to a foe.	\N	\N
10406130	Massive Earth damage to a foe Inflict Stunned .	Stunned duration increased to 2.5-3.5 turns.	\N
10406131	Massive Fire damage to a foe. Gain 30% DMG Absorption .	\N	\N
10406132	Massive Water damage to a foe. Gain 30% DMG Absorption .	\N	\N
10406133	Massive Earth damage to a foe. Gain 30% DMG Absorption .	\N	\N
10406134	Massive Wind damage to a foe. Gain 30% DMG Absorption .	\N	\N
10406135	Massive Light damage to a foe. Gain 30% DMG Absorption .	\N	\N
10406136	Massive Dark damage to a foe. Gain 30% DMG Absorption .	\N	\N
10406137	Massive Dark damage to a foe. All allies gain Drain .	\N	\N
10406138	Massive Fire damage to a foe. All allies gain Shield (2000) .	Also remove 1 debuff from all allies.	\N
10406139	Big Earth damage to a foe. Inflict 25% DEF Down .	\N	\N
10406141	450% Water damage to a foe. All allies gain Supplemental DMG and 10% Normal Attack DMG Cap Up .	\N	\N
10406142	Massive Fire damage to a foe. Gain ATK Up .	Damage increased to 450%. Also gain 25% ATK Up and 10% DMG Cap Up .	\N
10406143	Massive Fire damage to a foe. Gain 50% Skill DMG Cap Up and 200% Skill DMG Up .	Effect increased to 60% Skill DMG Cap Up and 250% Skill DMG Up .	\N
10406145	Massive Light damage to a foe. All allies gain Supplemental DMG .	All allies also gain Mirror Image (1 time) .	\N
10406146	Massive Light damage to a foe. All allies gain Critical Hit Rate Up .	Buff increased to 40% / 20% Critical Hit Rate Up . All allies also gain 10% DMG Amplified .	\N
10406147	Massive Light damage to a foe. All allies gain Shield (1500) .	\N	\N
10406148	Massive Wind damage to a foe. Gain 30% Bonus Wind DMG .	Also gain Jammed .	\N
10406149	Massive Earth damage to a foe. Gain Drain .	\N	\N
10406150	Massive Earth damage to a foe. All allies gain Shield (2000) .	Also removes 1 debuff from all allies.	\N
10406151	Massive Fire damage to a foe. All allies gain ATK Up (Stackable) .	\N	\N
10406152	Massive Dark damage to a foe. Deal triple attacks while in effect.	\N	\N
10406154	Massive Dark damage to a foe. Inflict Charmed and Burned (10000) .	Also gain 10% Uplifted .	\N
10406155	Massive Wind damage to a foe. All allies gain 35% DA Up and 35% TA Up .	All allies also gain 15% Bonus Wind DMG .	\N
10406156	Massive Water damage to a foe. Inflict 25% DEF Down . Gain Charge Bar +10% .	Charge Bar +10% now affects all allies.	\N
10406157	Massive Water damage to a foe. All allies gain Shield (1500) .	\N	\N
10406158	Massive Earth damage to a foe. All allies gain Charge Bar +10% .	All allies also gain Keen .	\N
10406161	Massive Water damage to a foe. Gain 30% Bonus Water DMG .	\N	\N
10406162	Massive Light damage to a foe. All allies gain Tank-and-Counter (1 time) .	\N	\N
10406164	Massive Fire damage to a foe. All allies gain 20% Fire ATK Up .	\N	\N
10407000	Massive fire DMG to a foe / Blind	\N	\N
10407001	Massive Wind damage to a foe. Inflict Poisoned .	\N	\N
10407002	Massive Water damage to a foe. Gain Skill DMG Up .	\N	\N
10407003	Massive Earth damage to a foe. Gain DA Up .	\N	\N
10407004	Massive Wind damage to a foe. Inflict ATK Down and DEF Down .	Also inflict Delay .	\N
10407005	Massive Light damage to a foe. Gain Charge Bar +20% .	\N	\N
10407006	Big Earth damage to a foe. Bonus Fire damage.	Earth damage upgraded to massive.	\N
10407007	Massive Water damage to a foe. Gain Repel (3 times) .	\N	\N
10407008	Massive Dark damage to a foe. Gain DA Up .	\N	\N
10407009	Massive Wind damage to a foe. Boost to DEF.	\N	\N
10407010	Massive Light damage to a foe. All allies gain Attack All .	\N	\N
10407011	Massive Fire damage to a foe. All allies gain Attack All .	\N	\N
10407012	Massive Water damage to a foe. All allies gain Attack All .	\N	\N
10407013	Massive Wind damage to a foe. All allies gain Attack All .	\N	\N
10407014	Massive Earth damage to a foe. All allies gain Attack All .	\N	\N
10407015	Massive Light damage to a foe. All allies gain Attack All .	\N	\N
10407016	Massive Dark damage to a foe. All allies gain Attack All .	\N	\N
10407017	Massive Wind damage to a foe. Gain Charge Bar +20% .	\N	\N
10407018	Massive Fire damage to a foe. All allies gain Attack All .	\N	\N
10407019	Massive Water damage to a foe. All allies gain Attack All .	\N	\N
10407020	Massive Wind damage to a foe. All allies gain Attack All .	\N	\N
10407021	Massive Earth damage to a foe. All allies gain Attack All .	\N	\N
10407022	Massive Light damage to a foe. All allies gain Attack All .	\N	\N
10407023	Massive Dark damage to a foe. All allies gain Attack All .	\N	\N
10407024	Massive Dark damage to a foe. Gain ATK Up .	\N	\N
10407025	Massive Light damage to a foe. Inflict 20% DEF Down .	\N	\N
10407026	Massive Wind damage to a foe. Gain Charge Bar +20% .	\N	\N
10407027	Massive Fire damage to a foe. Gain Charge Bar +20% . Inflict Debuff Res. Down .	\N	\N
10407028	Massive Water damage to a foe. Gain Charge Bar +20% . Inflict Debuff Res. Down .	\N	\N
10407029	Massive Earth damage to a foe. Gain Charge Bar +20% . Inflict Debuff Res. Down .	\N	\N
10407030	Massive Wind damage to a foe. Gain Charge Bar +20% . Inflict Debuff Res. Down .	\N	\N
10407031	Massive Light damage to a foe. Gain Charge Bar +20% . Inflict Debuff Res. Down .	\N	\N
10407032	Massive Dark damage to a foe. Gain Charge Bar +20% . Inflict Debuff Res. Down .	\N	\N
10407033	Massive Fire damage to a foe. Inflict Charmed .	All allies gain 20% Fire ATK Up .	\N
10407034	Massive Light damage to a foe. Gain ATK Up .	\N	\N
10407035	Massive Light damage to a foe. Gain ATK Up .	\N	\N
10407036	450% Fire damage to a foe 1-turn cut to skill cooldown.	Damage increased to 900% (Damage cap: ~2,010,000).	Damage increased to 950% .
10407037	Massive Dark damage to a foe. Gain ATK Up .	\N	\N
10407038	450% Water damage to a foe 1-turn cut to skill cooldown.	Damage increased to 900% (Damage cap: ~2,010,000).	Damage increased to 950% .
10407039	450% Earth damage to a foe 1-turn cut to skill cooldown.	Damage increased to 900% (Damage cap: ~2,010,000).	Damage increased to 950% .
10407040	450% Wind damage to a foe 1-turn cut to skill cooldown.	Damage increased to 900% (Damage cap: ~2,010,000).	Damage increased to 950% .
10407041	450% Light damage to a foe 1-turn cut to skill cooldown.	Damage increased to 900% (Damage cap: ~2,010,000).	Damage increased to 950% .
10407042	450% Dark damage to a foe 1-turn cut to skill cooldown.	Damage increased to 900% (Damage cap: ~2,010,000).	Damage increased to 950% .
10407048	Massive Water damage to a foe. Boost to critical hit rate.	\N	\N
10407050	Massive Water damage to a foe. / Remove 1 debuff.	\N	\N
10407051	Massive Water damage to a foe. Gain Shield (1500) .	Shield (1500) duration increased to 3.5 turns. Also gain 20% DEF Up .	\N
10407052	Massive Wind damage to a foe. Gain 40% Skill DMG Up .	Increased to 50% Skill DMG Up . Also gain 15% Skill DMG Cap Up .	\N
10407053	Massive Water damage to a foe. Gain 20% Fire Cut .	\N	\N
10407054	Massive Earth damage to a foe. Gain rupies.	\N	\N
10407055	Massive Earth damage to a foe. / 1-turn cooldown cut to damage skills.	\N	\N
10407056	Massive Wind damage to a foe. Slight chance for 1-turn cut to MC's skill cooldowns.	\N	\N
10407057	Massive Wind damage to a foe. All allies gain 10% Wind ATK Up .	\N	\N
10407058	Massive light DMG to a foe	\N	\N
10407059	Massive Light damage to a foe.	\N	\N
10407060	Massive Dark damage to a foe. All allies gain 30% / 30% Critical Hit Rate Up .	\N	\N
10407061	Massive Fire damage to a foe. / Lessen all allies' Water DMG.	\N	\N
10407062	Massive Light damage to a foe. / All allies gain 15% DMG Cut .	Buff increased to 20% DMG Cut .	\N
10407063	Massive Fire damage to a foe. / All allies gain Fire ATK Up .	\N	\N
10407064	Massive Water damage to a foe. / All allies gain Water ATK Up .	\N	\N
10407065	Massive Earth damage to a foe. / All allies gain Earth ATK Up .	\N	\N
10407066	Massive Wind damage to a foe. / All allies gain Wind ATK Up .	\N	\N
10407067	Massive Light damage to a foe. / All allies gain Light ATK Up .	\N	\N
10407068	Massive Dark damage to a foe. / All allies gain Dark ATK Up .	\N	\N
10407069	Massive Fire damage to a foe. / All allies gain 30% Fire ATK Up and 30% DA Up .	\N	\N
10407070	Massive Water damage to a foe. / All allies gain 30% Water ATK Up and 30% DA Up .	\N	\N
10407071	Massive Earth damage to a foe. / All allies gain 30% Earth ATK Up and 30% DA Up .	\N	\N
10407072	Massive Wind damage to a foe. / All allies gain 30% Wind ATK Up and 30% DA Up .	\N	\N
10407073	Massive Light damage to a foe. / All allies gain 30% Light ATK Up and 30% DA Up .	\N	\N
10407074	Massive Dark damage to a foe. / All allies gain 30% Dark ATK Up and 30% DA Up .	\N	\N
10407075	Massive Fire DMG to a foe. All allies gain 80%? / 20% Critical Hit Rate Up	\N	\N
10407076	Massive Water DMG to a foe. All allies gain 80%? / 20% Critical Hit Rate Up	\N	\N
10407077	Massive Earth DMG to a foe. All allies gain 80%? / 20% Critical Hit Rate Up	\N	\N
10407078	Massive Wind DMG to a foe. All allies gain 80%? / 20% Critical Hit Rate Up	\N	\N
10407079	Massive Light DMG to a foe. All allies gain 80%? / 20% Critical Hit Rate Up	\N	\N
10407080	Massive Dark DMG to a foe. All allies gain 80%? / 20% Critical Hit Rate Up	\N	\N
10407081	Massive Dark damage to a foe. Inflict Charmed .	\N	\N
10407082	Massive Earth damage to a foe. Inflict 15% Earth DEF Down .	\N	\N
